ubigeo,anio,cluster
150125,2023,1
150126,2023,1
150127,2023,6
150128,2023,1
150129,2023,1
150130,2023,1
150131,2023,1
150132,2023,1
150133,2023,1
150134,2023,1
150135,2023,1
150136,2023,1
150137,2023,1
150138,2023,1
150139,2023,1
150140,2023,1
150141,2023,1
150142,2023,1
150143,2023,1
150201,2023,1
150202,2023,1
150203,2023,1
150204,2023,1
150205,2023,1
150301,2023,6
150302,2023,6
150303,2023,6
150304,2023,6
150305,2023,6
150401,2023,6
150402,2023,6
150403,2023,6
150404,2023,6
150405,2023,6
150406,2023,6
150407,2023,6
150501,2023,1
150502,2023,1
150503,2023,6
150504,2023,1
150505,2023,1
150506,2023,1
150507,2023,1
150508,2023,1
150509,2023,1
150510,2023,1
150511,2023,6
150512,2023,1
150513,2023,1
150514,2023,1
150515,2023,1
150516,2023,6
150601,2023,1
150602,2023,6
150603,2023,6
150604,2023,1
150605,2023,1
150606,2023,6
150607,2023,6
150608,2023,6
150609,2023,6
150610,2023,9
150611,2023,6
150612,2023,6
150701,2023,6
150702,2023,6
150703,2023,6
150704,2023,6
150705,2023,9
150706,2023,6
150707,2023,6
150708,2023,9
150709,2023,6
150710,2023,6
150711,2023,6
150712,2023,6
150713,2023,6
150714,2023,6
150715,2023,6
150716,2023,6
150717,2023,6
150718,2023,6
150719,2023,6
150720,2023,6
150721,2023,6
150722,2023,6
150723,2023,6
150724,2023,6
150725,2023,6
150726,2023,6
150727,2023,6
150728,2023,6
150729,2023,6
150730,2023,6
150731,2023,6
150732,2023,6
150801,2023,1
150802,2023,6
150803,2023,1
150804,2023,6
150805,2023,1
150806,2023,1
150807,2023,6
150808,2023,6
150809,2023,6
150810,2023,1
150811,2023,6
150812,2023,1
150901,2023,5
150902,2023,6
150903,2023,6
150904,2023,6
150905,2023,6
150906,2023,6
151001,2023,6
151002,2023,9
151003,2023,6
151004,2023,6
151005,2023,6
151006,2023,6
151007,2023,6
151008,2023,6
151009,2023,6
151010,2023,6
151011,2023,6
151012,2023,6
151013,2023,6
151014,2023,9
151015,2023,6
151016,2023,6
151017,2023,6
151018,2023,9
151019,2023,6
151020,2023,5
151021,2023,6
151022,2023,6
151023,2023,6
151024,2023,6
151025,2023,6
151026,2023,6
151027,2023,6
151028,2023,6
151029,2023,6
151030,2023,9
151031,2023,6
151032,2023,6
151033,2023,9
160101,2023,2
160102,2023,2
160103,2023,2
160104,2023,2
160105,2023,2
160106,2023,2
160107,2023,2
160108,2023,2
160110,2023,2
160112,2023,2
160113,2023,2
160201,2023,2
160202,2023,2
160205,2023,2
160206,2023,2
160210,2023,2
160211,2023,2
160301,2023,2
160302,2023,2
160303,2023,2
160304,2023,1
160305,2023,2
160401,2023,2
160402,2023,2
160403,2023,2
160404,2023,2
160501,2023,2
160502,2023,2
160503,2023,2
160504,2023,2
160505,2023,2
160506,2023,2
160507,2023,2
160508,2023,2
160509,2023,2
160510,2023,2
160511,2023,2
160601,2023,2
160602,2023,2
160603,2023,2
160604,2023,2
160605,2023,2
160606,2023,2
160701,2023,2
160702,2023,2
160703,2023,2
160704,2023,2
160705,2023,2
160706,2023,2
160801,2023,2
160802,2023,2
160803,2023,2
160804,2023,2
170101,2023,2
170102,2023,2
170103,2023,2
170104,2023,2
170201,2023,3
170202,2023,2
170203,2023,2
170204,2023,3
170301,2023,2
170302,2023,2
170303,2023,2
180101,2023,8
180102,2023,8
180103,2023,8
180104,2023,8
180105,2023,8
180106,2023,8
180201,2023,8
180202,2023,8
180203,2023,8
180204,2023,9
180205,2023,8
180206,2023,8
180207,2023,8
180208,2023,8
180209,2023,8
180210,2023,8
180211,2023,8
180301,2023,1
180302,2023,8
180303,2023,8
190101,2023,9
190102,2023,3
190103,2023,5
190104,2023,9
190105,2023,9
190106,2023,5
190107,2023,5
190108,2023,5
190109,2023,9
190110,2023,5
190111,2023,9
190112,2023,9
190113,2023,9
190201,2023,5
190202,2023,5
190203,2023,5
190204,2023,5
190205,2023,7
190206,2023,5
190207,2023,5
190208,2023,5
190301,2023,3
190302,2023,3
190303,2023,3
190304,2023,3
190305,2023,3
190306,2023,3
190307,2023,3
190308,2023,2
200101,2023,1
200104,2023,1
200105,2023,1
200107,2023,1
200108,2023,1
200109,2023,1
200110,2023,1
200111,2023,2
200114,2023,2
200115,2023,1
200201,2023,3
200202,2023,4
200203,2023,4
200204,2023,3
200205,2023,4
200206,2023,3
200207,2023,2
200208,2023,2
200209,2023,4
200210,2023,2
200301,2023,3
200302,2023,4
200303,2023,3
200304,2023,3
200305,2023,4
200306,2023,4
200307,2023,3
200308,2023,4
200401,2023,2
200402,2023,2
200403,2023,4
200404,2023,2
200405,2023,2
200406,2023,2
200407,2023,4
200408,2023,4
200409,2023,4
200410,2023,4
200501,2023,1
200502,2023,1
200503,2023,1
200504,2023,1
200505,2023,1
200506,2023,1
200507,2023,1
200601,2023,2
200602,2023,10
200603,2023,1
200604,2023,2
200605,2023,2
200606,2023,1
200607,2023,2
200608,2023,2
200701,2023,1
200702,2023,2
200703,2023,1
200704,2023,1
200705,2023,2
200706,2023,2
200801,2023,1
200802,2023,1
200803,2023,1
200804,2023,1
200805,2023,1
200806,2023,1
210101,2023,10
210102,2023,10
210103,2023,9
210104,2023,10
210105,2023,10
210106,2023,10
210107,2023,10
210108,2023,10
210109,2023,9
210110,2023,10
210111,2023,9
210112,2023,10
210113,2023,9
210114,2023,10
210115,2023,10
210201,2023,10
210202,2023,10
210203,2023,10
210204,2023,9
210205,2023,10
210206,2023,10
210207,2023,0
210208,2023,9
210209,2023,9
210210,2023,10
210211,2023,9
210212,2023,9
210213,2023,10
210214,2023,10
210215,2023,0
210301,2023,9
210302,2023,9
210303,2023,3
210304,2023,9
210305,2023,9
210306,2023,9
210307,2023,9
210308,2023,3
210309,2023,3
210310,2023,9
210401,2023,10
210402,2023,10
210403,2023,10
210404,2023,10
210405,2023,10
210406,2023,10
210407,2023,10
210501,2023,10
210502,2023,8
210503,2023,10
210504,2023,8
210505,2023,10
210601,2023,10
210602,2023,9
210603,2023,10
210604,2023,10
210605,2023,10
210606,2023,10
210607,2023,10
210608,2023,10
210701,2023,9
210702,2023,9
210703,2023,10
210704,2023,10
210705,2023,9
210706,2023,9
210707,2023,9
210708,2023,0
210709,2023,9
210710,2023,9
210801,2023,9
210802,2023,9
210803,2023,9
210804,2023,9
210805,2023,9
210806,2023,9
210807,2023,9
210808,2023,9
210809,2023,9
210901,2023,10
210902,2023,10
210903,2023,10
210904,2023,10
211001,2023,9
211002,2023,9
211003,2023,10
211004,2023,9
211005,2023,9
211101,2023,10
211102,2023,10
211103,2023,9
211104,2023,10
211105,2023,10
211201,2023,3
211202,2023,9
211203,2023,3
211204,2023,3
211205,2023,3
211206,2023,3
211207,2023,3
211208,2023,3
211209,2023,3
211210,2023,3
211301,2023,10
211302,2023,2
211303,2023,10
211304,2023,10
211305,2023,10
211306,2023,10
211307,2023,10
220101,2023,2
220102,2023,2
220103,2023,2
220104,2023,2
220105,2023,2
220106,2023,2
220201,2023,2
220202,2023,2
220203,2023,2
220204,2023,2
220205,2023,2
220206,2023,2
220301,2023,2
220302,2023,2
220303,2023,2
220304,2023,2
220305,2023,2
220401,2023,2
220402,2023,2
220403,2023,2
220404,2023,2
220405,2023,2
220406,2023,2
220501,2023,2
220502,2023,2
220503,2023,2
220504,2023,2
220505,2023,2
220506,2023,2
220507,2023,2
220508,2023,2
220509,2023,2
220510,2023,2
220511,2023,2
220601,2023,2
220602,2023,3
220603,2023,3
220604,2023,2
220605,2023,2
220701,2023,2
220702,2023,2
220703,2023,2
220704,2023,2
220705,2023,2
220706,2023,2
220707,2023,2
220708,2023,2
220709,2023,2
220710,2023,2
220801,2023,2
220802,2023,2
220803,2023,2
220804,2023,2
220805,2023,2
220806,2023,2
220807,2023,2
220808,2023,2
220809,2023,2
220901,2023,2
220902,2023,2
220903,2023,2
220904,2023,2
220905,2023,2
220906,2023,2
220907,2023,2
220908,2023,2
220909,2023,2
220910,2023,2
220911,2023,2
220912,2023,2
220913,2023,2
220914,2023,2
221001,2023,3
221002,2023,3
221003,2023,3
221004,2023,3
221005,2023,3
221006,2023,2
230101,2023,8
230102,2023,8
230103,2023,8
230104,2023,8
230105,2023,8
230106,2023,8
230107,2023,8
230108,2023,8
230109,2023,8
230110,2023,1
230111,2023,1
230201,2023,8
230202,2023,8
230203,2023,8
230204,2023,8
230205,2023,8
230206,2023,8
230301,2023,8
230302,2023,8
230303,2023,8
230401,2023,8
230402,2023,8
230403,2023,8
230404,2023,8
230405,2023,8
230406,2023,8
230407,2023,8
230408,2023,8
240101,2023,2
240102,2023,2
240103,2023,2
240104,2023,2
240105,2023,2
240106,2023,2
240201,2023,2
240202,2023,2
240203,2023,2
240301,2023,2
240302,2023,2
240303,2023,2
240304,2023,2
250101,2023,2
250102,2023,2
250103,2023,2
250104,2023,2
250105,2023,2
250106,2023,2
250107,2023,2
250201,2023,2
250202,2023,2
250203,2023,2
250204,2023,2
250301,2023,2
250302,2023,2
250303,2023,2
250304,2023,2
250305,2023,2
250306,2023,2
250307,2023,2
250401,2023,2
010101,2024,4
010102,2024,4
010103,2024,3
010104,2024,4
010105,2024,4
010106,2024,3
010107,2024,4
010108,2024,4
010109,2024,4
010110,2024,3
010111,2024,4
010112,2024,4
010113,2024,4
010114,2024,4
010115,2024,4
010116,2024,4
010117,2024,4
010118,2024,4
010119,2024,4
010120,2024,4
010121,2024,4
010201,2024,2
010202,2024,2
010203,2024,2
010204,2024,2
010205,2024,3
010206,2024,2
010301,2024,4
010302,2024,4
010303,2024,4
010304,2024,4
010305,2024,4
010306,2024,3
010307,2024,4
010308,2024,4
010309,2024,4
010310,2024,4
010311,2024,4
010312,2024,2
010401,2024,3
010402,2024,3
010403,2024,2
010501,2024,4
010502,2024,4
010503,2024,4
010504,2024,4
010505,2024,4
010506,2024,4
010507,2024,4
010508,2024,4
010509,2024,4
010510,2024,4
010511,2024,4
010512,2024,4
010513,2024,4
010514,2024,4
010515,2024,4
010516,2024,4
010517,2024,4
010518,2024,4
010519,2024,4
010520,2024,4
010521,2024,4
010522,2024,4
010523,2024,4
010601,2024,4
010602,2024,4
010603,2024,4
010604,2024,4
010605,2024,4
010606,2024,4
010607,2024,4
010608,2024,4
010609,2024,4
010610,2024,4
010611,2024,4
010612,2024,2
010701,2024,2
010702,2024,3
010703,2024,4
010704,2024,2
010705,2024,4
010706,2024,4
010707,2024,4
020101,2024,7
020102,2024,6
020103,2024,6
020104,2024,6
020105,2024,0
020106,2024,0
020107,2024,6
020108,2024,9
020109,2024,6
020110,2024,6
020111,2024,0
020112,2024,0
020201,2024,7
020202,2024,6
020203,2024,7
020204,2024,7
020205,2024,6
020301,2024,7
020302,2024,7
020303,2024,7
020304,2024,0
020305,2024,7
020306,2024,7
020401,2024,0
020402,2024,0
020501,2024,7
020502,2024,7
020503,2024,6
020504,2024,7
020505,2024,7
020506,2024,7
020507,2024,6
020508,2024,7
020509,2024,7
020510,2024,6
020511,2024,7
020512,2024,6
020513,2024,7
020514,2024,7
020515,2024,7
020601,2024,0
020602,2024,0
020603,2024,0
020604,2024,0
020605,2024,0
020606,2024,0
020607,2024,0
020608,2024,0
020609,2024,0
020610,2024,0
020611,2024,0
020701,2024,7
020702,2024,7
020703,2024,7
020801,2024,6
020802,2024,6
020803,2024,1
020804,2024,6
020901,2024,6
020902,2024,5
020903,2024,6
020904,2024,7
020905,2024,6
020906,2024,6
020907,2024,6
021001,2024,7
021002,2024,7
021003,2024,7
021004,2024,7
021005,2024,7
021006,2024,7
021007,2024,7
021008,2024,7
021009,2024,7
021010,2024,7
021011,2024,7
021012,2024,7
021013,2024,7
021014,2024,7
021015,2024,7
021016,2024,0
021101,2024,6
021102,2024,6
021103,2024,6
021104,2024,6
021105,2024,6
021201,2024,0
021202,2024,6
021203,2024,0
021204,2024,6
021205,2024,0
021206,2024,6
021207,2024,0
021208,2024,6
021209,2024,6
021210,2024,6
021301,2024,7
021302,2024,7
021303,2024,7
021304,2024,7
021305,2024,7
021306,2024,7
021307,2024,7
021308,2024,7
021401,2024,6
021402,2024,6
021403,2024,6
021404,2024,6
021405,2024,6
021406,2024,6
021407,2024,6
021408,2024,6
021409,2024,6
021410,2024,6
021501,2024,6
021502,2024,6
021503,2024,7
021504,2024,4
021505,2024,6
021506,2024,5
021507,2024,6
021508,2024,5
021509,2024,5
021510,2024,6
021511,2024,6
021601,2024,7
021602,2024,7
021603,2024,7
021604,2024,7
021701,2024,9
021702,2024,7
021703,2024,6
021704,2024,6
021705,2024,6
021706,2024,7
021707,2024,7
021708,2024,6
021709,2024,6
021710,2024,9
021801,2024,1
021802,2024,6
021803,2024,1
021804,2024,6
021805,2024,6
021806,2024,1
021807,2024,1
021808,2024,1
021809,2024,1
021901,2024,7
021902,2024,7
021903,2024,7
021904,2024,7
021905,2024,7
021906,2024,7
021907,2024,7
021908,2024,7
021909,2024,7
021910,2024,7
022001,2024,0
022002,2024,6
022003,2024,0
022004,2024,0
022005,2024,6
022006,2024,0
022007,2024,6
022008,2024,0
030101,2024,7
030102,2024,7
030103,2024,7
030104,2024,7
030105,2024,7
030106,2024,7
030107,2024,7
030108,2024,7
030109,2024,7
030201,2024,7
030202,2024,7
030203,2024,7
030204,2024,7
030205,2024,7
030206,2024,7
030207,2024,7
030208,2024,7
030209,2024,7
030210,2024,9
030211,2024,7
030212,2024,7
030213,2024,7
030214,2024,7
030215,2024,7
030216,2024,0
030217,2024,7
030218,2024,7
030219,2024,7
030220,2024,7
030301,2024,7
030302,2024,7
030303,2024,7
030304,2024,7
030305,2024,7
030306,2024,7
030307,2024,7
030401,2024,7
030402,2024,7
030403,2024,7
030404,2024,7
030405,2024,7
030406,2024,9
030407,2024,7
030408,2024,7
030409,2024,7
030410,2024,7
030411,2024,7
030412,2024,9
030413,2024,7
030414,2024,7
030415,2024,7
030416,2024,7
030417,2024,7
030501,2024,7
030502,2024,7
030503,2024,7
030504,2024,7
030505,2024,7
030506,2024,7
030601,2024,7
030602,2024,7
030603,2024,7
030604,2024,7
030605,2024,7
030606,2024,7
030607,2024,7
030608,2024,7
030609,2024,7
030610,2024,7
030611,2024,7
030612,2024,7
030701,2024,7
030702,2024,7
030703,2024,7
030704,2024,7
030705,2024,7
030706,2024,7
030707,2024,7
030708,2024,7
030709,2024,7
030710,2024,7
030711,2024,7
030712,2024,7
030713,2024,7
030714,2024,7
040101,2024,10
040102,2024,10
040103,2024,10
040104,2024,10
040105,2024,10
040106,2024,10
040107,2024,10
040108,2024,8
040109,2024,10
040110,2024,10
040111,2024,10
040112,2024,10
040113,2024,8
040114,2024,8
040115,2024,8
040116,2024,10
040117,2024,10
040118,2024,8
040119,2024,8
040120,2024,8
040121,2024,8
040122,2024,10
040123,2024,10
040124,2024,8
040125,2024,8
040126,2024,10
040127,2024,8
040128,2024,8
040129,2024,10
040201,2024,1
040202,2024,1
040203,2024,8
040204,2024,1
040205,2024,1
040206,2024,8
040207,2024,8
040208,2024,1
040301,2024,8
040302,2024,8
040303,2024,8
040304,2024,8
040305,2024,8
040306,2024,8
040307,2024,8
040308,2024,8
040309,2024,8
040310,2024,8
040311,2024,8
040312,2024,8
040313,2024,8
040401,2024,8
040402,2024,8
040403,2024,8
040404,2024,8
040405,2024,9
040406,2024,8
040407,2024,8
040408,2024,8
040409,2024,9
040410,2024,8
040411,2024,8
040412,2024,8
040413,2024,8
040414,2024,8
040501,2024,8
040502,2024,8
040503,2024,8
040504,2024,9
040505,2024,9
040506,2024,8
040507,2024,8
040508,2024,8
040509,2024,8
040510,2024,8
040511,2024,8
040512,2024,8
040513,2024,8
040514,2024,9
040515,2024,9
040516,2024,8
040517,2024,9
040518,2024,8
040519,2024,8
040520,2024,8
040601,2024,8
040602,2024,8
040603,2024,9
040604,2024,6
040605,2024,8
040606,2024,8
040607,2024,8
040608,2024,8
040701,2024,8
040702,2024,8
040703,2024,1
040704,2024,8
040705,2024,1
040706,2024,8
040801,2024,8
040802,2024,9
040803,2024,8
040804,2024,8
040805,2024,8
040806,2024,9
040807,2024,6
040808,2024,6
040809,2024,6
040810,2024,8
040811,2024,8
050101,2024,0
050102,2024,0
050103,2024,0
050104,2024,0
050105,2024,0
050106,2024,0
050107,2024,0
050108,2024,0
050109,2024,0
050110,2024,10
050111,2024,0
050112,2024,0
050113,2024,0
050114,2024,7
050115,2024,0
050116,2024,10
050201,2024,0
050202,2024,7
050203,2024,0
050204,2024,0
050205,2024,7
050206,2024,7
050301,2024,9
050302,2024,7
050303,2024,7
050304,2024,7
050401,2024,0
050402,2024,7
050403,2024,0
050404,2024,0
050405,2024,7
050406,2024,7
050407,2024,3
050408,2024,3
050409,2024,3
050410,2024,7
050411,2024,3
050412,2024,7
050413,2024,7
050501,2024,0
050502,2024,3
050503,2024,3
050504,2024,0
050505,2024,3
050506,2024,0
050507,2024,3
050508,2024,7
050509,2024,3
050510,2024,3
050511,2024,7
050512,2024,3
050513,2024,3
050514,2024,0
050515,2024,0
050601,2024,9
050602,2024,7
050603,2024,9
050604,2024,9
050605,2024,8
050606,2024,9
050607,2024,6
050608,2024,8
050609,2024,8
050610,2024,8
050611,2024,8
050612,2024,8
050613,2024,8
050614,2024,8
050615,2024,8
050616,2024,8
050617,2024,8
050618,2024,8
050619,2024,8
050620,2024,7
050621,2024,8
050701,2024,9
050702,2024,8
050703,2024,8
050704,2024,8
050705,2024,8
050706,2024,8
050707,2024,7
050708,2024,8
050801,2024,7
050802,2024,7
050803,2024,6
050804,2024,7
050805,2024,7
050806,2024,8
050807,2024,7
050808,2024,7
050809,2024,6
050810,2024,7
050901,2024,7
050902,2024,7
050903,2024,7
050904,2024,7
050905,2024,7
050906,2024,7
050907,2024,7
050908,2024,9
050909,2024,7
050910,2024,7
050911,2024,7
051001,2024,7
051002,2024,7
051003,2024,7
051004,2024,7
051005,2024,7
051006,2024,7
051007,2024,7
051008,2024,7
051009,2024,7
051010,2024,7
051011,2024,7
051012,2024,7
051101,2024,7
051102,2024,7
051103,2024,7
051104,2024,7
051105,2024,7
051106,2024,7
051107,2024,7
051108,2024,0
060101,2024,0
060102,2024,0
060103,2024,0
060104,2024,0
060105,2024,0
060106,2024,0
060107,2024,0
060108,2024,0
060109,2024,0
060110,2024,0
060111,2024,0
060112,2024,0
060201,2024,0
060202,2024,0
060203,2024,0
060204,2024,0
060301,2024,4
060302,2024,3
060303,2024,7
060304,2024,0
060305,2024,4
060306,2024,4
060307,2024,0
060308,2024,0
060309,2024,0
060310,2024,0
060311,2024,3
060312,2024,0
060401,2024,0
060402,2024,4
060403,2024,4
060404,2024,4
060405,2024,4
060406,2024,4
060407,2024,4
060408,2024,4
060409,2024,4
060410,2024,4
060411,2024,4
060412,2024,4
060413,2024,0
060414,2024,4
060415,2024,4
060416,2024,4
060417,2024,4
060418,2024,1
060419,2024,0
060501,2024,4
060502,2024,4
060503,2024,1
060504,2024,4
060505,2024,1
060506,2024,4
060507,2024,4
060508,2024,1
060601,2024,4
060602,2024,4
060603,2024,4
060604,2024,4
060605,2024,4
060606,2024,4
060607,2024,4
060608,2024,4
060609,2024,4
060610,2024,4
060611,2024,4
060612,2024,4
060613,2024,4
060614,2024,4
060615,2024,4
060701,2024,0
060702,2024,0
060703,2024,0
060801,2024,3
060802,2024,3
060803,2024,3
060804,2024,4
060805,2024,3
060806,2024,3
060807,2024,3
060808,2024,3
060809,2024,3
060810,2024,3
060811,2024,3
060812,2024,2
060901,2024,3
060902,2024,3
060903,2024,3
060904,2024,3
060905,2024,3
060906,2024,3
060907,2024,3
061001,2024,0
061002,2024,0
061003,2024,0
061004,2024,0
061005,2024,0
061006,2024,0
061007,2024,0
061101,2024,4
061102,2024,1
061103,2024,4
061104,2024,0
061105,2024,4
061106,2024,4
061107,2024,0
061108,2024,1
061109,2024,4
061110,2024,1
061111,2024,0
061112,2024,4
061113,2024,4
061201,2024,0
061202,2024,4
061203,2024,4
061204,2024,0
061301,2024,4
061302,2024,4
061303,2024,4
061304,2024,4
061305,2024,4
061306,2024,4
061307,2024,4
061308,2024,4
061309,2024,4
061310,2024,4
061311,2024,4
070101,2024,1
070102,2024,1
070103,2024,1
070104,2024,1
070105,2024,1
070106,2024,1
070107,2024,1
080101,2024,0
080102,2024,0
080103,2024,10
080104,2024,0
080105,2024,0
080106,2024,0
080107,2024,0
080108,2024,10
080201,2024,7
080202,2024,9
080203,2024,7
080204,2024,9
080205,2024,7
080206,2024,7
080207,2024,9
080301,2024,0
080302,2024,0
080303,2024,10
080304,2024,7
080305,2024,0
080306,2024,7
080307,2024,7
080308,2024,0
080309,2024,0
080401,2024,0
080402,2024,0
080403,2024,7
080404,2024,3
080405,2024,0
080406,2024,0
080407,2024,0
080408,2024,3
080501,2024,7
080502,2024,9
080503,2024,9
080504,2024,9
080505,2024,9
080506,2024,9
080507,2024,7
080508,2024,9
080601,2024,9
080602,2024,9
080603,2024,9
080604,2024,9
080605,2024,9
080606,2024,9
080607,2024,7
080608,2024,7
080701,2024,9
080702,2024,7
080703,2024,7
080704,2024,7
080705,2024,9
080706,2024,7
080707,2024,7
080708,2024,9
080801,2024,9
080802,2024,9
080803,2024,9
080804,2024,9
080805,2024,9
080806,2024,9
080807,2024,9
080808,2024,9
080901,2024,3
080902,2024,3
080903,2024,3
080904,2024,3
080905,2024,3
080906,2024,3
080907,2024,3
080908,2024,3
080909,2024,3
080910,2024,3
080911,2024,3
080912,2024,3
080913,2024,3
080914,2024,2
080915,2024,3
080916,2024,3
080917,2024,3
080918,2024,3
081001,2024,7
081002,2024,7
081003,2024,7
081004,2024,7
081005,2024,7
081006,2024,7
081007,2024,7
081008,2024,7
081009,2024,0
081101,2024,0
081102,2024,0
081103,2024,3
081104,2024,7
081105,2024,0
081106,2024,3
081201,2024,0
081202,2024,0
081203,2024,3
081204,2024,0
081205,2024,0
081206,2024,9
081207,2024,0
081208,2024,0
081209,2024,3
081210,2024,9
081211,2024,0
081212,2024,0
081301,2024,0
081302,2024,0
081303,2024,0
081304,2024,7
081305,2024,0
081306,2024,7
081307,2024,0
090101,2024,7
090102,2024,7
090103,2024,7
090104,2024,7
090105,2024,7
090106,2024,9
090107,2024,7
090108,2024,7
090109,2024,7
090110,2024,7
090111,2024,7
090112,2024,7
090113,2024,7
090114,2024,7
090115,2024,7
090116,2024,7
090117,2024,0
090118,2024,7
090119,2024,7
090201,2024,0
090202,2024,7
090203,2024,0
090204,2024,0
090205,2024,0
090206,2024,0
090207,2024,0
090208,2024,0
090301,2024,7
090302,2024,0
090303,2024,0
090304,2024,7
090305,2024,0
090306,2024,0
090307,2024,7
090308,2024,7
090309,2024,0
090310,2024,0
090311,2024,0
090312,2024,7
090401,2024,7
090402,2024,7
090403,2024,7
090404,2024,6
090405,2024,7
090406,2024,7
090407,2024,7
090408,2024,6
090409,2024,7
090410,2024,6
090411,2024,9
090412,2024,7
090413,2024,7
090501,2024,7
090502,2024,7
090503,2024,7
090504,2024,0
090505,2024,7
090506,2024,0
090507,2024,7
090508,2024,7
090509,2024,7
090510,2024,7
090511,2024,7
090601,2024,7
090602,2024,7
090603,2024,7
090604,2024,7
090605,2024,7
090606,2024,7
090607,2024,7
090608,2024,7
090609,2024,7
090610,2024,7
090611,2024,8
090612,2024,8
090613,2024,8
090614,2024,8
090615,2024,8
090616,2024,7
090701,2024,7
090702,2024,7
090703,2024,7
090704,2024,7
090705,2024,7
090706,2024,7
090707,2024,3
090709,2024,7
090710,2024,7
090711,2024,7
090713,2024,7
090714,2024,7
090715,2024,7
090716,2024,7
090717,2024,7
090718,2024,3
090719,2024,7
090720,2024,7
090721,2024,3
090722,2024,7
090723,2024,0
090724,2024,3
090725,2024,7
100101,2024,0
100102,2024,0
100103,2024,3
100104,2024,7
100105,2024,7
100106,2024,7
100107,2024,0
100108,2024,7
100109,2024,7
100110,2024,7
100111,2024,7
100112,2024,7
100113,2024,3
100201,2024,7
100202,2024,7
100203,2024,7
100204,2024,7
100205,2024,7
100206,2024,7
100207,2024,7
100208,2024,7
100301,2024,7
100307,2024,7
100311,2024,7
100313,2024,7
100316,2024,7
100317,2024,7
100321,2024,7
100322,2024,7
100323,2024,7
100401,2024,7
100402,2024,7
100403,2024,3
100404,2024,7
100501,2024,7
100502,2024,7
100503,2024,7
100504,2024,7
100505,2024,7
100506,2024,7
100507,2024,3
100508,2024,7
100509,2024,7
100510,2024,7
100511,2024,7
100601,2024,3
100602,2024,3
100603,2024,2
100604,2024,3
100605,2024,2
100606,2024,3
100607,2024,2
100608,2024,2
100609,2024,2
100610,2024,2
100701,2024,7
100702,2024,3
100703,2024,5
100704,2024,3
100705,2024,3
100801,2024,3
100802,2024,3
100803,2024,3
100804,2024,3
100901,2024,2
100902,2024,2
100903,2024,2
100904,2024,2
100905,2024,2
101001,2024,7
101002,2024,7
101003,2024,7
101004,2024,7
101005,2024,7
101006,2024,7
101007,2024,7
101101,2024,7
101102,2024,7
101103,2024,7
101104,2024,7
101105,2024,7
101106,2024,7
101107,2024,7
101108,2024,7
110101,2024,1
110102,2024,1
110103,2024,1
110104,2024,8
110105,2024,1
110106,2024,1
110107,2024,1
110108,2024,1
110109,2024,1
110110,2024,1
110111,2024,8
110112,2024,1
110113,2024,1
110114,2024,1
110201,2024,1
110202,2024,1
110203,2024,6
110204,2024,1
110205,2024,1
110206,2024,1
110207,2024,1
110208,2024,6
110209,2024,6
110210,2024,1
110211,2024,1
110301,2024,8
110302,2024,8
110303,2024,8
110304,2024,8
110305,2024,8
110401,2024,8
110402,2024,8
110403,2024,8
110404,2024,8
110405,2024,8
110501,2024,1
110502,2024,1
110503,2024,1
110504,2024,1
110505,2024,1
110506,2024,1
110507,2024,1
110508,2024,1
120101,2024,10
120104,2024,7
120105,2024,7
120106,2024,10
120107,2024,10
120108,2024,9
120111,2024,10
120112,2024,7
120113,2024,0
120114,2024,10
120116,2024,10
120117,2024,10
120119,2024,10
120120,2024,9
120121,2024,10
120122,2024,10
120124,2024,3
120125,2024,10
120126,2024,0
120127,2024,10
120128,2024,10
120129,2024,10
120130,2024,10
120132,2024,10
120133,2024,10
120134,2024,10
120135,2024,3
120136,2024,10
120201,2024,10
120202,2024,10
120203,2024,3
120204,2024,10
120205,2024,7
120206,2024,7
120207,2024,10
120208,2024,10
120209,2024,7
120210,2024,10
120211,2024,10
120212,2024,10
120213,2024,10
120214,2024,9
120215,2024,10
120301,2024,3
120302,2024,3
120303,2024,3
120304,2024,3
120305,2024,3
120306,2024,3
120401,2024,10
120402,2024,10
120403,2024,10
120404,2024,10
120405,2024,9
120406,2024,7
120407,2024,10
120408,2024,10
120409,2024,10
120410,2024,10
120411,2024,10
120412,2024,10
120413,2024,10
120414,2024,10
120415,2024,10
120416,2024,10
120417,2024,10
120418,2024,10
120419,2024,7
120420,2024,10
120421,2024,10
120422,2024,10
120423,2024,10
120424,2024,10
120425,2024,10
120426,2024,10
120427,2024,0
120428,2024,10
120429,2024,10
120430,2024,10
120431,2024,10
120432,2024,10
120433,2024,10
120434,2024,10
120501,2024,9
120502,2024,9
120503,2024,9
120504,2024,3
120601,2024,3
120602,2024,3
120603,2024,3
120604,2024,3
120605,2024,3
120606,2024,3
120607,2024,3
120608,2024,3
120609,2024,3
120701,2024,7
120702,2024,7
120703,2024,10
120704,2024,7
120705,2024,7
120706,2024,3
120707,2024,7
120708,2024,7
120709,2024,7
120801,2024,9
120802,2024,9
120803,2024,9
120804,2024,9
120805,2024,9
120806,2024,9
120807,2024,9
120808,2024,9
120809,2024,9
120810,2024,9
120901,2024,10
120902,2024,10
120903,2024,10
120904,2024,10
120905,2024,10
120906,2024,10
120907,2024,0
120908,2024,10
120909,2024,7
130101,2024,1
130102,2024,1
130103,2024,1
130104,2024,1
