ubigeo,personal_total,programa_anemia,centro_salud_municipal,Año
150141,942,1,0,2024
150142,561,1,1,2024
150143,472,1,0,2024
150201,396,1,0,2024
150202,84,0,0,2024
150203,59,0,0,2024
150204,127,1,0,2024
150205,64,0,0,2024
150301,6,0,0,2024
150302,5,0,0,2024
150303,9,1,0,2024
150304,5,1,0,2024
150305,6,1,0,2024
150401,8,1,0,2024
150402,3,0,0,2024
150403,3,1,0,2024
150404,8,1,0,2024
150405,,0,0,2024
150406,2,1,0,2024
150407,22,0,0,2024
150501,594,1,0,2024
150502,301,1,0,2024
150503,15,1,0,2024
150504,149,1,1,2024
150505,135,1,0,2024
150506,11,1,0,2024
150507,299,0,0,2024
150508,36,0,0,2024
150509,202,1,0,2024
150510,177,0,0,2024
150511,9,0,0,2024
150512,84,1,0,2024
150513,132,0,0,2024
150514,78,0,0,2024
150515,39,1,0,2024
150516,6,0,0,2024
150601,515,1,0,2024
150602,,1,0,2024
150603,1,1,0,2024
150604,166,1,1,2024
150605,327,1,0,2024
150606,6,0,0,2024
150607,5,1,0,2024
150608,9,1,0,2024
150609,,1,0,2024
150610,,1,0,2024
150611,,0,1,2024
150612,,0,0,2024
150701,81,1,0,2024
150702,,0,0,2024
150703,2,1,0,2024
150704,7,0,0,2024
150705,16,1,0,2024
150706,,1,0,2024
150707,8,0,0,2024
150708,1,0,0,2024
150709,1,0,1,2024
150710,,1,0,2024
150711,,0,0,2024
150712,1,1,0,2024
150713,3,1,0,2024
150714,20,0,0,2024
150715,9,0,0,2024
150716,181,0,0,2024
150717,3,0,0,2024
150718,3,0,0,2024
150719,1,0,0,2024
150720,,0,0,2024
150721,,1,0,2024
150722,14,1,0,2024
150723,,0,0,2024
150724,1,1,0,2024
150725,11,0,0,2024
150726,,1,0,2024
150727,7,0,1,2024
150728,44,1,0,2024
150729,1,0,0,2024
150730,2,1,0,2024
150731,5,1,0,2024
150732,25,0,0,2024
150801,633,1,0,2024
150802,6,1,0,2024
150803,35,1,0,2024
150804,3,1,0,2024
150805,125,0,0,2024
150806,202,1,0,2024
150807,4,0,0,2024
150808,6,1,0,2024
150809,4,0,0,2024
150810,152,1,0,2024
150811,74,1,0,2024
150812,87,1,0,2024
150901,98,0,0,2024
150902,,0,0,2024
150903,11,1,0,2024
150904,8,0,0,2024
150905,4,0,0,2024
150906,20,1,1,2024
151001,12,1,0,2024
151002,3,1,0,2024
151003,,0,0,2024
151004,,0,1,2024
151005,,0,0,2024
151006,,0,0,2024
151007,12,0,0,2024
151008,6,0,0,2024
151009,2,1,0,2024
151010,11,0,0,2024
151011,,0,1,2024
151012,1,0,0,2024
151013,2,1,0,2024
151014,3,1,0,2024
151015,,1,0,2024
151016,17,0,0,2024
151017,,1,0,2024
151018,3,1,0,2024
151019,6,1,0,2024
151020,,0,0,2024
151021,14,0,0,2024
151022,,0,0,2024
151023,,1,0,2024
151024,,0,0,2024
151025,,1,0,2024
151026,,0,0,2024
151027,,0,0,2024
151028,,1,0,2024
151029,,1,0,2024
151030,1,1,0,2024
151031,41,0,0,2024
151032,,0,0,2024
151033,,0,0,2024
160101,1452,1,0,2024
160102,16,1,0,2024
160103,86,0,0,2024
160104,59,1,1,2024
160105,55,0,0,2024
160106,57,0,0,2024
160107,47,0,0,2024
160108,273,1,0,2024
160110,34,1,0,2024
160112,306,1,0,2024
160113,495,1,0,2024
160201,151,1,0,2024
160202,32,1,0,2024
160205,23,0,0,2024
160206,25,1,0,2024
160210,12,0,0,2024
160211,10,0,0,2024
160301,189,0,0,2024
160302,20,0,0,2024
160303,19,1,0,2024
160304,30,1,0,2024
160305,32,1,0,2024
160401,121,0,0,2024
160402,57,0,0,2024
160403,85,0,0,2024
160404,74,1,0,2024
160501,143,0,0,2024
160502,7,1,0,2024
160503,45,1,0,2024
160504,22,1,0,2024
160505,20,0,0,2024
160506,14,1,0,2024
160507,22,0,0,2024
160508,7,0,0,2024
160509,8,0,0,2024
160510,17,0,1,2024
160511,24,0,0,2024
160601,105,1,0,2024
160602,10,0,0,2024
160603,114,1,0,2024
160604,23,1,0,2024
160605,35,0,0,2024
160606,100,0,0,2024
160701,82,0,0,2024
160702,14,0,0,2024
160703,38,1,0,2024
160704,12,0,0,2024
160705,19,0,0,2024
160706,28,1,0,2024
160801,37,0,0,2024
160802,8,0,0,2024
160803,12,1,0,2024
160804,17,0,0,2024
170101,649,1,0,2024
170102,38,0,0,2024
170103,25,1,0,2024
170104,52,0,0,2024
170201,37,1,0,2024
170202,,1,0,2024
170203,41,0,0,2024
170204,13,0,0,2024
170301,50,1,0,2024
170302,40,0,0,2024
170303,41,0,0,2024
180101,609,1,0,2024
180102,49,0,0,2024
180103,64,0,0,2024
180104,159,1,0,2024
180105,29,0,0,2024
180106,642,1,0,2024
180201,45,0,0,2024
180202,17,0,0,2024
180203,5,0,0,2024
180204,33,0,0,2024
180205,5,1,0,2024
180206,,1,0,2024
180207,23,0,0,2024
180208,13,1,0,2024
180209,10,1,0,2024
180210,9,1,0,2024
180211,19,1,0,2024
180301,269,0,0,2024
180302,35,0,0,2024
180303,42,1,0,2024
190101,295,1,0,2024
190102,25,0,0,2024
190103,38,1,0,2024
190104,80,1,0,2024
190105,34,0,0,2024
190106,21,0,0,2024
190107,53,0,1,2024
190108,50,0,0,2024
190109,47,1,0,2024
190110,32,1,0,2024
190111,26,1,0,2024
190112,14,1,0,2024
190113,143,1,0,2024
190201,123,0,0,2024
190202,21,0,0,2024
190203,3,0,0,2024
190204,15,0,0,2024
190205,11,1,0,2024
190206,31,1,0,2024
190207,11,1,0,2024
190208,18,1,0,2024
190301,186,1,0,2024
190302,39,1,0,2024
190303,65,1,0,2024
190304,103,1,0,2024
190305,48,0,0,2024
190306,145,0,0,2024
190307,162,1,0,2024
190308,123,1,0,2024
200101,1041,0,0,2024
200104,705,1,0,2024
200105,258,0,0,2024
200107,95,0,0,2024
200108,31,1,0,2024
200109,79,1,0,2024
200110,103,0,0,2024
200111,100,1,0,2024
200114,259,1,0,2024
200115,705,1,0,2024
200201,158,0,0,2024
200202,34,0,0,2024
200203,17,1,0,2024
200204,66,1,0,2024
200205,14,1,0,2024
200206,109,1,0,2024
200207,73,1,0,2024
200208,52,1,0,2024
200209,11,1,0,2024
200210,59,1,0,2024
200301,97,1,0,2024
200302,50,1,0,2024
200303,58,1,0,2024
200304,73,1,0,2024
200305,15,1,0,2024
200306,32,1,0,2024
200307,33,1,0,2024
200308,63,1,0,2024
200401,414,1,0,2024
200402,25,0,0,2024
200403,27,0,0,2024
200404,29,0,0,2024
200405,38,1,0,2024
200406,43,0,0,2024
200407,22,1,0,2024
200408,17,0,0,2024
200409,27,1,0,2024
200410,39,1,0,2024
200501,310,0,0,2024
200502,23,1,0,2024
200503,15,0,0,2024
200504,51,1,0,2024
200505,36,1,0,2024
200506,12,0,0,2024
200507,17,1,0,2024
200601,1075,1,0,2024
200602,169,1,1,2024
200603,49,0,0,2024
200604,64,0,0,2024
200605,52,0,0,2024
200606,52,1,1,2024
200607,79,1,0,2024
200608,24,0,0,2024
200701,475,0,0,2024
200702,90,0,1,2024
200703,50,1,0,2024
200704,39,1,0,2024
200705,80,0,0,2024
200706,111,1,1,2024
200801,144,1,0,2024
200802,20,1,0,2024
200803,24,1,1,2024
200804,22,1,0,2024
200805,58,1,0,2024
200806,28,1,0,2024
210101,722,1,0,2024
210102,18,1,0,2024
210103,3,0,0,2024
210104,15,0,0,2024
210105,9,0,0,2024
210106,17,1,0,2024
210107,4,0,0,2024
210108,19,1,0,2024
210109,17,1,0,2024
210110,6,1,1,2024
210111,41,0,0,2024
210112,10,1,0,2024
210113,,0,0,2024
210114,,0,0,2024
210115,5,1,0,2024
210201,204,1,0,2024
210202,5,1,0,2024
210203,7,0,0,2024
210204,49,0,0,2024
210205,,0,0,2024
210206,17,0,0,2024
210207,,0,0,2024
210208,,0,0,2024
210209,18,0,0,2024
210210,33,0,0,2024
210211,33,1,0,2024
210212,6,1,0,2024
210213,3,1,0,2024
210214,6,0,0,2024
210215,3,1,0,2024
210301,90,0,0,2024
210302,2,1,0,2024
210303,26,0,0,2024
210304,8,1,0,2024
210305,111,0,0,2024
210306,8,1,0,2024
210307,23,0,0,2024
210308,23,0,0,2024
210309,20,1,0,2024
210310,63,1,0,2024
210401,223,1,0,2024
210402,53,1,1,2024
210403,9,1,0,2024
210404,19,1,0,2024
210405,19,1,0,2024
210406,24,1,0,2024
210407,62,0,0,2024
210501,136,1,0,2024
210502,7,1,0,2024
210503,22,1,0,2024
210504,34,0,0,2024
210505,4,1,0,2024
210601,78,0,0,2024
210602,4,0,0,2024
210603,8,0,0,2024
210604,,0,0,2024
210605,5,0,0,2024
210606,15,0,0,2024
210607,13,1,0,2024
210608,5,1,1,2024
210701,128,0,0,2024
210702,6,1,0,2024
210703,,0,0,2024
210704,1,1,0,2024
210705,3,1,0,2024
210706,,1,1,2024
210707,2,0,0,2024
210708,3,1,1,2024
210709,5,0,0,2024
210710,4,1,0,2024
210801,115,1,0,2024
210802,37,1,0,2024
210803,5,1,0,2024
210804,5,1,0,2024
210805,18,0,0,2024
210806,22,0,0,2024
210807,11,1,0,2024
210808,11,0,0,2024
210809,5,1,1,2024
210901,48,1,0,2024
210902,3,0,0,2024
210903,1,1,0,2024
210904,,1,0,2024
211001,137,1,0,2024
211002,30,1,0,2024
211003,3,1,0,2024
211004,3,0,0,2024
211005,5,1,0,2024
211101,1189,0,0,2024
211102,20,0,0,2024
211103,31,0,0,2024
211104,6,1,0,2024
211105,82,1,0,2024
211201,143,1,0,2024
211202,8,0,0,2024
211203,,0,0,2024
211204,5,0,0,2024
211205,2,0,0,2024
211206,6,0,0,2024
211207,6,1,0,2024
211208,1,0,0,2024
211209,8,1,0,2024
211210,2,0,0,2024
211301,87,0,0,2024
211302,22,1,1,2024
211303,18,0,0,2024
211304,,0,1,2024
211305,6,0,0,2024
211306,2,0,0,2024
211307,14,1,0,2024
220101,468,1,0,2024
220102,18,0,0,2024
220103,15,1,0,2024
220104,45,1,0,2024
220105,99,1,0,2024
220106,11,0,0,2024
220201,121,0,0,2024
220202,13,0,0,2024
220203,53,1,0,2024
220204,17,0,0,2024
220205,46,0,0,2024
220206,17,1,0,2024
220301,50,1,0,2024
220302,13,0,0,2024
220303,17,0,0,2024
220304,22,1,0,2024
220305,21,1,0,2024
220401,59,0,0,2024
220402,11,0,0,2024
220403,10,1,0,2024
220404,18,0,0,2024
220405,21,0,0,2024
220406,8,0,0,2024
220501,69,0,0,2024
220502,59,1,0,2024
220503,18,0,1,2024
220504,14,0,0,2024
220505,16,1,0,2024
220506,32,1,0,2024
220507,24,1,0,2024
220508,8,1,0,2024
220509,6,0,0,2024
220510,31,1,0,2024
220511,16,0,0,2024
220601,151,0,0,2024
220602,19,0,0,2024
220603,14,1,0,2024
220604,16,0,0,2024
220605,17,1,0,2024
220701,93,0,0,2024
220702,13,0,0,2024
220703,6,0,0,2024
220704,4,0,0,2024
220705,19,0,0,2024
220706,,0,0,2024
220707,13,0,0,2024
220708,93,0,0,2024
220709,12,0,1,2024
220710,2,0,1,2024
220801,185,1,0,2024
220802,70,1,0,2024
220803,43,1,0,2024
220804,188,1,0,2024
220805,108,1,0,2024
220806,21,1,0,2024
220807,19,0,0,2024
220808,42,1,0,2024
220809,13,1,1,2024
220901,522,0,0,2024
220902,6,1,0,2024
220903,13,1,0,2024
220904,29,0,0,2024
220905,4,1,0,2024
220906,28,0,0,2024
220907,11,1,0,2024
220908,14,0,0,2024
220909,82,1,0,2024
220910,77,1,0,2024
220911,5,0,0,2024
220912,9,0,0,2024
220913,16,1,0,2024
220914,8,1,0,2024
221001,348,0,0,2024
221002,25,1,1,2024
221003,33,1,0,2024
221004,14,0,0,2024
221005,128,1,0,2024
221006,,1,0,2024
230101,905,1,0,2024
230102,238,1,0,2024
230103,41,1,0,2024
230104,214,0,0,2024
230105,57,0,0,2024
230106,44,0,0,2024
230107,25,1,0,2024
230108,97,1,0,2024
230109,129,1,0,2024
230110,528,1,0,2024
230111,79,0,0,2024
230201,146,0,0,2024
230202,20,0,0,2024
230203,27,0,0,2024
230204,19,0,0,2024
230205,12,0,0,2024
230206,9,1,0,2024
230301,612,0,1,2024
230302,1001,1,0,2024
230303,390,0,0,2024
230401,31,0,1,2024
230402,9,0,0,2024
230403,18,0,0,2024
230404,8,0,0,2024
230405,9,1,0,2024
230406,11,0,0,2024
230407,9,0,1,2024
230408,16,0,0,2024
240101,547,1,0,2024
240102,106,0,0,2024
240103,57,0,0,2024
240104,48,1,0,2024
240105,65,0,0,2024
240106,22,1,1,2024
240201,193,0,0,2024
240202,19,1,0,2024
240203,35,1,0,2024
240301,201,0,0,2024
240302,144,1,0,2024
240303,21,1,0,2024
240304,55,0,0,2024
250101,846,1,0,2024
250102,60,1,0,2024
250103,41,1,0,2024
250104,41,1,0,2024
250105,181,1,0,2024
250106,51,1,0,2024
250107,258,1,0,2024
250201,376,1,0,2024
250202,56,1,0,2024
250203,50,1,0,2024
250204,26,1,0,2024
250301,212,0,0,2024
250302,35,1,0,2024
250303,33,0,0,2024
250304,25,0,0,2024
250305,13,0,0,2024
250306,25,0,0,2024
250307,5,1,0,2024
250401,48,0,1,2024
