ubigeo,pct_agua_permanente,pct_agua_estacional
021808,0.12531422313171428,0.2546776784040049
021809,0.4320649294313265,0.45530803132726155
021902,0.28611602092121285,0.6748862309646965
021903,0.320555856170779,0.6704177061834685
021904,0.11853619729514717,0.8814638027048528
021905,0.09009009009009009,0.8648648648648649
021906,0.07348242811501597,0.9169329073482428
021907,0.29019601850543053,0.6843914868907135
021908,0.05855855855855856,0.9009009009009009
021909,0.19047619047619047,0.8095238095238095
021910,0.0,0.0
022001,0.7195161963848952,0.23703990932410662
022002,0.3142857142857143,0.6857142857142857
022003,0.0,0.27072235243980397
022004,0.08163510773566103,0.5636190247087529
022005,0.42790697674418604,0.5674418604651162
022006,0.0,0.7777777777777778
022007,0.21309027476516867,0.6119358683392163
022008,0.6292195133774459,0.3169209887571977
030101,0.19992542396767973,0.7975436886362567
030102,0.4094159427940682,0.5861276986678916
030103,0.34935517955442763,0.5685799799053759
030104,0.3018069869288585,0.6308099984373864
030105,0.22149345086678746,0.7446210788577109
030106,0.20778075900352863,0.7732237352543423
030107,0.09074578966056479,0.8464743546101372
030108,0.25855632423965536,0.7226906844189182
030109,0.34,0.66
030201,0.0,0.5374936235334127
030202,0.3310767664215942,0.635937661799731
030203,0.0,0.9361884650917247
030204,0.10594801064161825,0.8827415543302172
030205,0.0,0.6623231571109457
030206,0.0,1.0
030207,0.09817704535511157,0.863742161295027
030208,0.2075350969558315,0.7446414419106934
030209,0.9487756130182161,0.04026496770140613
030210,0.7792013768540319,0.1943850171509161
030211,0.4612210474954625,0.5205446320221588
030212,0.06455441627377931,0.8358247337707296
030213,0.20771680089904476,0.7581944184304177
030214,0.004914996675847658,0.9432994586380472
030215,0.0,0.9953484508680123
030216,0.0,0.7808778496087104
030217,0.3082238566917475,0.6473175891675699
030218,0.0,0.8888888888888888
030219,0.14644145846936316,0.8132478779339499
030220,0.375641575652947,0.5874532870899213
030301,0.2529219386660948,0.6413320287368647
030302,0.2739270550923321,0.7130287994270806
030303,0.1629712368257617,0.8085251341756196
030304,0.09448680695048461,0.7430329387444663
030305,0.6532830370235777,0.32485521470194567
030306,0.07825286415711948,0.9021839198036007
030307,0.34073169225884403,0.6536456725553664
030401,0.20187793427230047,0.704225352112676
030402,0.47545582047685836,0.4964936886395512
030403,0.4329901187411775,0.5246616291621689
030404,0.13153846153846152,0.6949133749133748
030405,0.13537471469752702,0.5882570549106926
030406,0.5949877471765869,0.3611389569601301
030407,0.0,0.5238760773351967
