ubigeo,n_edificios,area_construida_m2,confianza_media,area_distrito_km2,densidad_edificios_km2
040120,1510,86013.73181676865,0.7788817881353644,183.65932955391855,8.221744050071225
040121,7258,789155.5917840328,0.7650466661260752,426.5976548966714,17.01368940192135
040122,51250,2766362.211424088,0.7620077775420212,25.613804733962926,2000.8741587712839
040123,18819,1023439.7334170077,0.7563808917036421,37.34642435900833,503.90366207737554
040124,19473,1053415.0428429074,0.7659145894161035,271.4170410966188,71.74567934762807
040125,23941,1524908.64731195,0.7690507454644279,1536.9551999676166,15.576901656277576
040126,12142,935930.3166249527,0.751848550378697,3.679751044485931,3299.6797482249954
040127,9122,506395.74780739215,0.7720677811726748,487.25295648476305,18.721281992437238
040128,78304,2455374.103281447,0.7779329370564169,1925.05435423808,40.67625406400125
040129,51688,3372681.6231273627,0.7548640361062939,11.199423859300063,4615.23741304585
040201,11051,813863.6652800749,0.7643694509619362,11.16677675030331,989.6320350185057
040202,8101,396098.6457378864,0.7637137763442235,16.276231588310132,497.7196322162359
040203,3895,274516.8159954548,0.7604810782666384,556.9317311281698,6.99367585342991
040204,15110,700592.3962206165,0.7551775117373325,595.1657481417677,25.38788572288743
040205,8767,419230.1018269062,0.7683218660873495,391.83701513950433,22.374098569729856
040206,5113,300781.333300687,0.7549607665972912,1425.8188584188083,3.5860095199401196
040207,2424,118161.34035405121,0.7584377056596303,899.1255966208961,2.6959526111923675
040208,29341,1574604.2976982824,0.763878780600768,113.42466950955597,258.6827021570297
040301,5354,308420.92921660386,0.7591555471468382,756.7170238139316,7.075300054722291
040302,4769,364898.7658101189,0.7520856993031917,777.7859133603147,6.131507292792442
040303,8005,443314.8712849617,0.7599055340705553,3104.5915492995687,2.578439022616685
040304,1200,61258.90727996826,0.7625849996507168,424.82819368778723,2.8246712855453713
040305,9122,494135.15462972224,0.7631723305826724,1583.0330938098216,5.762355844404018
040306,1781,80866.30421161652,0.7780878161326478,1389.7120198932205,1.281560477642587
040307,11904,695479.2853366265,0.7658410616048802,341.60910419265304,34.84684645080961
040308,6960,284492.81594152295,0.7613398129484434,1507.4810626386493,4.61697342175392
040309,4141,177608.70764422417,0.7675084761305438,708.0517032096253,5.848442961479634
040310,1734,139505.59249995195,0.7640154555938373,424.54975461980916,4.084326939613529
040311,2797,162804.96619176865,0.7623535576657734,448.19242146067023,6.2406231477196945
040312,3348,157685.7492904663,0.777663740010102,1039.9585270004304,3.2193591504621746
040313,3823,234018.93126986464,0.7575149102545271,545.2310346143694,7.011706519427913
040401,13233,810141.4656699577,0.7572397946194349,620.7679908948702,21.317142948888076
040402,2112,108527.25376415253,0.7884218748376677,473.3389708927878,4.461918688031229
040403,643,32121.446578025818,0.7489300143106914,286.2855852935906,2.2460089960191074
040404,2903,114364.13083267212,0.7803389599230468,1199.981343884643,2.419204277461727
040405,1548,97589.8359823227,0.7915614339732384,182.98156712168804,8.459868523098478
040406,1628,71657.4071688652,0.784749754267477,906.1487001373463,1.7966146171740263
040407,2856,167264.59394097136,0.7617126751680668,799.9059174880646,3.570419892590199
040408,1703,82099.03637456894,0.770080328652667,247.85343971123652,6.870996028879376
040409,7022,531616.6610917568,0.7756711479708259,731.2317165807558,9.60297514560079
040410,4473,237033.91062752533,0.7673350995668436,266.7692038481285,16.767302730140003
040411,881,45864.80101251602,0.7586586826505238,55.675733090007164,15.823770089847715
040412,559,21728.85893535614,0.7673379238261733,341.4416900249845,1.6371755890708484
040413,9045,576758.4333626269,0.762125704840707,695.5775608396192,13.003582216024828
040414,2806,147706.57330560684,0.7643340700707603,137.57366326674227,20.396345734862294
040501,6289,345823.2731041908,0.7753312447753842,243.33759524231778,25.844752816503167
040502,2520,110565.86043787003,0.7665713098314073,366.62434910600575,6.873520556244799
040503,4335,196855.73009085655,0.7755039214400409,463.0794321947824,9.36124495846016
040504,3301,170839.14058362617,0.7741281433706391,1544.0365692705664,2.1379027321609736
040505,5274,314052.65876357723,0.769767975328002,1510.4924381325147,3.4915765659313514
040506,3379,127255.21583580971,0.7719830422226442,114.42854692053707,29.52934465161467
040507,1384,75184.17572689056,0.7780595381308153,717.7993622226054,1.9281153938540156
040508,1892,84295.07881498337,0.7793269032340725,373.1934040394109,5.0697573416924495
040509,1516,58724.10062170029,0.7672356857787965,74.6362815307012,20.311837204488842
040510,2116,92290.86672925949,0.7689054352292942,390.40054879711107,5.420074348050348
040511,3796,129091.94871735573,0.7707741569072102,1230.8970467740141,3.0839297323433454
040512,1564,67537.47940254211,0.770109718870324,237.59078639585752,6.582746846900747
040513,1813,107685.53503108025,0.7848867626066571,159.79123507821706,11.346054113121694
040514,2739,114444.50438451767,0.7707645124917311,1545.6335510487663,1.7720888616460821
040515,1586,71413.26537561417,0.7875145644813889,284.6553777603097,5.5716495239920265
040516,2522,116497.08573253403,0.7757210553543233,415.16874726380564,6.0746383648128415
040517,3420,114791.26561117172,0.7725810229604008,1445.9258133350434,2.36526657762042
040518,1258,57201.07233428955,0.7911537356899728,240.2366091180321,5.236504147383817
040519,4188,203400.19953393936,0.7779582618756189,1115.743367010308,3.753551330734739
040520,105126,5998693.6075713495,0.7563866787792021,1651.9837089714256,63.63622076240364
040601,6282,341223.0132782459,0.7628222698810108,1189.8443539376854,5.279682152720457
040602,1022,54887.160356372835,0.7666758313454294,813.5670531618056,1.256196395894046
040603,5536,274688.3974238594,0.7760961705635738,1397.9369319852153,3.9601214284669526
040604,731,37554.814705848694,0.7758532147727163,392.1502142599767,1.864081602962946
040605,1489,80434.59060764313,0.7643475497305353,238.43643249913185,6.244851025463239
040606,3582,212329.01970171928,0.760991819589781,534.7878579367365,6.697983035403429
040607,1913,72836.39268255234,0.7625197596220963,1245.162012157606,1.5363462596206017
040608,4536,231097.93407467307,0.7647904543833548,1059.536890352067,4.281115684884516
040701,29045,2408880.871674588,0.7694143087364429,935.3046705338869,31.054052134071615
040702,10080,683149.5194303971,0.7577916370675204,1555.0329787219714,6.482177637341433
040703,7725,658211.0142276905,0.7658278446212942,134.8043166002563,57.30528661710016
040704,6480,612627.3348186854,0.7687202313615952,365.3332299993576,17.73723129432106
040705,3269,431083.58126760414,0.7733277453490812,103.17078947906319,31.685325047002667
040706,8205,763886.1807521991,0.7547392201888569,758.9779793845717,10.810590323915779
040801,4511,275383.55553259887,0.7788053424626331,167.29513807013797,26.964322167621972
040802,1665,94158.05059075356,0.7841353754381518,192.13640137307223,8.665718667058101
040803,478,30445.43274116516,0.7736529286436457,162.81337223572373,2.935876786016963
040804,2164,115517.925283432,0.7830185770933377,938.5511600941709,2.305681450314197
040805,2151,105262.12287950516,0.7828616919156176,790.4396365863887,2.7212704176745985
040806,3161,117183.64587926865,0.7613307495578788,1508.8149046155208,2.095021722234042
040807,289,13524.165966510773,0.7690224907389974,135.8115305043804,2.127948922500941
040808,478,30198.859465122223,0.7901797082633653,70.8296478922469,6.74858642142597
040809,369,23891.725091934204,0.7963140907326365,318.9174096429583,1.1570393739655396
040810,870,57234.94559955597,0.8004626428943941,96.84461461258095,8.983462874836816
040811,1021,54985.3022313118,0.7802725769396978,527.8301354509591,1.9343344220535916
050101,56716,3502241.385888715,0.7728477360043441,81.63910061637411,694.7161295481573
050102,11449,553520.8620120438,0.7864038259642168,431.8096060037498,26.514000246443285
050103,5660,259836.14669966698,0.7742759890354143,155.0846095884915,36.49620690936708
050104,24807,1320680.1634722487,0.784519333185296,25.158404484620302,986.0323223265164
050105,12829,634903.3064176384,0.7983371189874781,456.5183290997175,28.101828956790378
050106,7024,365117.7529461384,0.7836434932972955,301.99075853550113,23.258989891156816
050107,4080,246755.3662496414,0.7709680394506921,54.15734157318267,75.33604644324551
050108,9574,438714.671376862,0.7759394505737668,115.30195235017409,83.03415341072102
050109,2540,117706.23890733719,0.7855396453085847,81.27604396920796,31.251521062741414
050110,28497,1770086.5950314603,0.7765706213172262,7.534134965029965,3782.3851221500727
050111,2505,122822.35639810562,0.7742277842557834,90.09434265636413,27.804187545432416
050112,10202,430244.27316355705,0.7845522249488124,170.44457837224198,59.85523328128026
050113,12848,607324.2318489586,0.795535740856624,151.5415485545814,84.78202923584668
050114,23096,971501.9300348759,0.7744973457996144,918.3418861000349,25.149675027982067
050115,12989,749770.0367506547,0.776104326776438,16.17909473992699,802.826128951799
050116,18774,1217708.3480260957,0.783591834601851,9.171104081474839,2047.0817726213052
050201,7914,450893.2064315418,0.7852580615945136,184.98181272076212,42.78258431787842
050202,9064,408430.5266067982,0.7738585725676561,413.46472562789506,21.9220635720139
050203,15906,870032.7558524609,0.7907606251739218,250.42800521342923,63.515260549410144
050204,5087,252645.657102108,0.7849828189029098,132.26454703465498,38.46079780296032
050205,6619,272632.5450487137,0.7764563682324613,780.5296000205021,8.48013963829961
050206,3929,177783.7692604065,0.7738461950165711,115.70262833390285,33.957741985440585
050301,4166,217052.90569690857,0.7643394620442585,1362.0775799802714,3.058562934469813
050302,2459,130353.49694395065,0.7973758436500081,197.39656581593624,12.457156941083317
050303,1621,82267.90253639221,0.780530537667648,641.8360567099606,2.5255670557201397
050304,2252,114600.44718551636,0.7738527976122038,648.3060914946624,3.4736678083774275
050401,32007,1998065.8631079316,0.7798304181944841,165.35095112459766,193.57009912741063
050402,1375,71966.6470170021,0.7898483637029474,371.79533774520667,3.698271227226348
050403,8048,381168.38616394997,0.7826908051330692,94.22830795255275,85.4095778102314
050404,4567,234489.7321624756,0.780202715486151,60.75205570161287,75.17441092744379
050405,8317,484370.11243095703,0.7812634720543736,142.43808773135578,58.390281226508826
050406,4274,217153.87935876846,0.7726490875382707,192.9143102311451,22.154914246014204
050407,8471,479504.35116672516,0.7815600873630003,900.1744719138867,9.410397944289139
050408,8451,555205.7191376068,0.7879509291498213,517.9530701773593,16.316150027079054
050409,3240,226379.70461094895,0.7989191976410371,270.2220356273363,11.990139858424758
050410,3208,146435.0685224533,0.7717787406576839,256.5163745070072,12.506024249583989
050411,1747,73100.90947246552,0.7797597597241743,719.2431442142229,2.4289421651819945
050412,2970,120066.71507692337,0.7766614133862133,106.41923155857884,27.908489438444715
050413,292,12489.166701316833,0.7613277372023831,94.35242302122512,3.0947800877812424
050501,6651,357579.149166584,0.7791273495233645,256.1111096406373,25.96919754606647
050502,7918,424976.380556205,0.7761698155639207,751.4838108448213,10.536487793527515
050503,7150,389680.5415279865,0.7807730350294313,286.4012761397956,24.964972560073395
050504,2447,118764.29529547691,0.7727304453210632,154.83410000519282,15.804012164748803
050505,3030,140620.5288963318,0.7830671949158408,520.5259702181305,5.821035209310026
050506,1396,78411.01694570198,0.7770777930075938,134.3283527401866,10.39244486754108
050507,10154,614629.115224123,0.7775909591195431,390.69151167460427,25.989814717185293
050508,10232,492492.5112707901,0.7840001371116075,310.3516583281274,32.9690521233882
050509,6837,416623.01589965896,0.780471727445981,268.6446891736847,25.44997267963756
050510,2588,138253.50302553177,0.7846420016226112,267.97128574845334,9.657751175733713
050511,1138,53117.46135139465,0.7927753952559352,555.8263117097848,2.0474021758692618
050512,1415,94505.68169021606,0.7982065718081309,39.248313307048925,36.05250470077828
050513,2111,105851.4464726448,0.780603931787058,112.71016988183572,18.729454513405067
050514,1999,102970.10210037231,0.7712115054729284,100.52122892534943,19.8863466092772
050515,1690,98764.19669675827,0.783696390609064,96.16550364477581,17.57386938088177
050601,12784,1003964.1231635917,0.7765193132448182,866.8265055279858,14.74804925607719
050602,4290,248494.7395195961,0.7802449182196931,875.6143712234114,4.899417073301341
050603,1827,128270.04719877243,0.7830095784091271,406.7484783250726,4.491719323753352
050604,1935,127465.78918790817,0.7705279073049855,465.81167568159435,4.154039284585622
050605,2165,151471.43532701186,0.7913827715514714,368.25672482274797,5.879050819892219
050606,3673,192267.3214187622,0.7747713852701154,1160.3950229464851,3.165301408026972
050607,2910,133274.2143368721,0.7784754987844487,313.76328560200784,9.274507673568861
050608,2538,128582.3140335083,0.7765355392221958,782.8343667278376,3.2420651262521387
050609,1573,95899.29537582397,0.7844941511096578,1114.6875443741633,1.4111577795400543
050610,1764,94991.50326633453,0.7751475050876471,495.36075590517754,3.5610410775811774
050611,4397,240238.5307688713,0.7850167615212499,1216.0722034504136,3.6157392525905983
050612,3984,195103.10247778893,0.7790242970049621,862.2257491976711,4.620599655840992
050613,2065,112654.88947725296,0.784115689430052,719.1865255477746,2.8712996234560637
050614,860,44615.802079200745,0.7795139531063479,577.7238385362509,1.488600508815661
050615,1392,93394.46179628372,0.8100154461103609,408.92607213264847,3.404038272102297
050616,858,65187.694169717404,0.7862320522884111,47.02487711435116,18.24566171461942
050617,3074,192642.24934864044,0.7769754393657617,730.1048999422737,4.210353882357245
050618,1358,62982.96858692169,0.774412297359798,522.3764764981698,2.5996576436664216
050619,6068,354720.1023209095,0.7831058340808947,1509.4651673952587,4.0199668936189985
050620,746,51139.314962387085,0.7869528145317098,45.6698157684736,16.334640012166908
050621,1844,78394.92053604126,0.7647585133797693,1037.7521761380278,1.77691749764612
050701,13420,873461.8617115848,0.7781270489518582,1393.4117600546726,9.631036844036286
050702,3567,231768.45244550705,0.7993349030902147,373.54404139623625,9.549074820380579
050703,1669,89458.17801523209,0.7810205506164203,1085.5265844830838,1.537502649734516
050704,579,32675.968321800232,0.7626839388219804,147.57097517455486,3.923535771957377
050705,9007,462251.1787289818,0.7752309203134653,1568.825651871082,5.741237077082259
050706,4107,236500.96137809753,0.7910478698211718,645.5657781594571,6.361861391892982
050707,642,38627.856318473816,0.7830228978228346,103.35104030346008,6.211838778932025
050708,931,44061.17364192009,0.7751380228842624,577.739718687572,1.6114523026301795
050801,4925,380378.39572668076,0.7881673500138491,252.31851713327876,19.518979645075095
050802,1237,61975.60543823242,0.7747832659568725,248.99452339809108,4.967980753626019
050803,672,43364.99010181427,0.792509077560334,101.22136869346123,6.638914378198981
050804,3686,240581.16819620132,0.7880408845385066,282.01082578076125,13.070420221617812
050805,908,68304.57448768616,0.7841325976643794,120.788721052713,7.5172581685316695
050806,1413,112691.87494647369,0.7828687185188261,796.5598314821353,1.773878049274557
050807,883,56853.45682859421,0.7838998864218171,56.86428847032962,15.528199222271594
050808,845,44807.31005859375,0.7783430763955652,117.92216870912321,7.1657433818432255
050809,207,14503.602214813232,0.7874439597705712,28.516545584533677,7.258943737991504
050810,1002,59692.87607908249,0.7906318362839445,85.3332943998705,11.742192857393311
050901,3604,227992.73418929405,0.7883185626697063,283.16873864429294,12.727393628458485
050902,480,24004.111356258392,0.7740133340160052,36.48753610213197,13.155177117370597
050903,797,49048.81002044678,0.7818276033347643,55.09468225447899,14.46600592628351
050904,768,45545.41577196121,0.7868098947995653,29.874638557958473,25.707423991424598
050905,416,26392.882516384125,0.7712793264251488,144.59164490476715,2.8770680371883963
050906,1366,68483.48376941681,0.7756641286794822,290.0070138976618,4.710230906629164
050907,739,46929.98275399208,0.7956223266050522,79.6180460068461,9.281815330364372
050908,1134,59649.66302013397,0.778793562289058,315.42692303518106,3.5951274833743967
050909,1125,47737.16911506653,0.7680775108867222,142.35537767330277,7.902757299283831
050910,1056,57491.25492334366,0.8010249996952938,61.772990595070944,17.09484986605556
050911,1549,88159.1645655632,0.7845798573854125,353.11224458092,4.386707127186658
051001,2298,132490.66229605675,0.7722435166412484,240.26206534848788,9.564556088647903
051002,2114,103509.19467878342,0.7779986282903966,116.45597268701862,18.152782989340384
051003,636,39253.48883104324,0.7756551886504551,176.46965484978753,3.6040190623218966
051004,507,26544.61592578888,0.7737266274363802,71.62549200074712,7.0784854084452435
051005,2831,197706.2441792488,0.7789898978362695,266.1955078829112,10.635040472753747
051006,1400,74998.86929154396,0.7706980003203665,63.743705867900076,21.962952748641637
051007,1700,88998.87984278717,0.766301529582809,64.11054417443634,26.51669895944923
051008,1479,79107.6212644577,0.7856514537713268,72.71420961236767,20.339903409311663
051009,1818,98881.96875333786,0.7744942243867713,162.8101404214755,11.166380640012004
051010,2332,142631.2792699337,0.7725198544421286,157.2835684767057,14.826723621453045
051011,2599,117624.13928627968,0.7767439779752766,380.34160619329356,6.833330768128379
051012,2891,128631.02269363403,0.7705107232312849,501.87892961740147,5.760353402769674
051101,11658,570956.4971173676,0.7880134843628573,221.12103549080354,52.722256722992135
051102,2142,99072.89248657227,0.7842635386297349,86.7914518770325,24.679849843217504
051103,2105,102544.12479162216,0.7845045127381621,54.487471552547184,38.63273409502877
051104,4343,222419.4228668232,0.7789933689997105,212.6173042394946,20.426371294351444
051105,2856,131970.41738653183,0.783084838977214,163.59042177302157,17.458234834571442
051106,2044,103500.06660270691,0.7830021039030557,88.4365340615029,23.11261993350516
051107,1662,85235.60211801529,0.789337364237231,89.56300345581943,18.556769378774224
051108,6311,311271.33388233185,0.7852505309478622,265.877120152401,23.73652910179909
060101,143904,10078960.144060949,0.7808534133655808,380.7349568628401,377.9637183455195
060102,8605,622037.3675035393,0.7842007319986786,214.868310144892,40.04778552126833
060103,3371,201783.21735286713,0.7878641648308101,73.83154897354963,45.657988310764964
060104,6670,448991.49715423584,0.7883360872383061,554.8829436162322,12.020553301802517
060105,28372,2040361.6928486067,0.7984354257138243,636.0928281117751,44.603552730222624
060106,17926,1422224.430703981,0.789459589515083,296.43374524689744,60.47219753968823
060107,10551,711521.0372300616,0.792117543361072,50.97555636676874,206.98155649514905
060108,67048,4517377.003298951,0.7895413347014435,283.1858038092033,236.76328084995973
060109,11381,649350.8176059723,0.787855004019922,207.85128990795263,54.75549372361412
060110,5377,409586.57948732376,0.7781023245020074,57.804594858884194,93.02028693612736
060111,10154,804113.1361942374,0.7908909492354612,158.3353067014175,64.12972704280047
060112,3446,245815.95793449477,0.780941323250169,72.65145403971849,47.43194813576718
060201,23508,1920670.976210847,0.7942028969364019,190.90342155970032,123.14079971923633
060202,23486,1782589.4097487251,0.7982506642606162,820.9080321516581,28.609782192581953
060203,10973,959339.950881958,0.8083149457894755,197.76315154324726,55.48556399092579
060204,7209,498724.8001880798,0.7921897074868336,583.6587764444025,12.351394840520669
060301,14840,1707045.9963765878,0.7866491509455876,406.5009866929853,36.506676455395876
060302,1786,164224.5314874649,0.808340592987727,205.7047258769517,8.682347925581196
060303,3465,316661.2895760536,0.8161157287044443,252.75385747024762,13.708989586471
060304,11979,1159131.7119502923,0.8268990649465667,447.3768429457975,26.776084164578297
060305,652,68056.31060934067,0.7972179450140409,52.18441295076153,12.49415224073121
060306,2811,312249.8465883091,0.8008069015193859,50.59704071331708,55.5566088524254
060307,3765,372486.72717199934,0.8291691368161286,263.7441459302968,14.275198362108963
060308,5800,479177.602975721,0.8058367413076861,282.8553952986461,20.505177190897168
060309,7351,726236.2741742134,0.8333199159042671,167.26877714959434,43.947233460227565
060310,6321,558289.5442863258,0.8000931819581737,263.4555060076882,23.992666146121614
060311,1000,88709.16424369812,0.8043906996250153,100.03815647420113,9.996185807941096
060312,4655,464727.371468544,0.8289532548374827,170.2350049418504,27.344552323948147
060401,31360,2992819.1241441164,0.8053425000163213,267.8857519641042,117.06482995109846
060402,4481,355496.00749111176,0.802852733423603,152.2576462513386,29.43037745771408
060403,1634,128126.65168571472,0.783338127222318,65.05711533978139,25.116391826872704
060404,3914,354846.17629122734,0.8005905465837273,48.33978335674136,80.9685051981964
060405,1454,125994.23560380936,0.8011268224398076,145.35915725838265,10.00280978112337
060406,2146,172087.62057352066,0.8045189193999334,208.28936999801095,10.302974174920655
060407,6053,480835.5828232765,0.7889872793420256,118.0277752922796,51.28453861822419
060408,6000,524287.3218354519,0.8053663999140263,153.5316018503949,39.07990229820277
060409,6877,615314.4242217682,0.7876148606969188,245.6119913336486,27.99944726907907
060410,8482,834460.5978775024,0.8150829520393615,120.96623101689136,70.11874246801655
060411,6543,551799.4973169231,0.7831317132699568,492.79905527170894,13.27721701169346
060412,2479,140637.5172059536,0.7762599439090084,423.4303970408797,5.8545631521127355
060413,4181,352460.6064095497,0.8020137282570878,98.75113949763835,42.33875195030017
060414,687,56813.07399272919,0.7910727795208038,139.64370583162625,4.919663195048276
060415,7082,637164.7158794403,0.7895978538793414,299.69007845107836,23.63107926896576
060416,1018,65163.02158212662,0.7799257369078916,200.78898369524228,5.069999266220309
060417,10180,846125.2117049195,0.7955636834348817,195.09325063583532,52.1801752076097
060418,785,52769.10808134079,0.7805631849416502,217.6406236542275,3.606863400865613
060419,8110,699463.9702367783,0.8110144388587496,177.84697302223807,45.601001030171716
060501,6008,465062.29604430846,0.7857725864918667,353.3346422291845,17.0037105959823
060502,1789,150899.6545583664,0.7783738960094996,131.86210231701853,13.56720368145614
060503,1306,106380.24260663986,0.7804019147641443,294.13307312074846,4.440167119404001
060504,1067,90784.88535833359,0.8094966260763452,50.600220011788046,21.0868648348056
060505,2712,200018.87290763855,0.7887805674367949,488.5160098418216,5.551506901233654
060506,1006,81607.12496185303,0.8089438369923511,65.59363502976036,15.336853942361476
060507,2105,180577.4190068245,0.796682993221736,147.57939774467266,14.263508539598892
060508,6815,603727.9435807144,0.7776001614765131,547.2296926596387,12.453637095015488
060601,38363,3209341.425399807,0.7854808408798933,432.6234183592089,88.67527362595764
060602,8699,621764.1700701714,0.7836417284816527,309.14536447701823,28.13886604677419
060603,3170,222778.35248947144,0.78348851724754,260.88658239607093,12.150874034554187
060604,885,69388.78465414047,0.7954953671175208,100.69468713259141,8.788944334616795
060605,2782,222767.26149892807,0.806355931448645,64.09044424413375,43.40740702939719
060606,4065,309537.65598059236,0.7960334807597697,169.8730972210458,23.929627860440174
060607,8643,732649.3866938164,0.8015863476811385,689.7768525263097,12.530139230310482
060608,3076,243896.13595962524,0.80002262682614,125.0126571100358,24.605508522969103
060609,1347,108322.13349437714,0.802161914512858,70.4208788989343,19.127849880050054
060610,2054,185553.51502275467,0.8059834956600465,71.47047079145528,28.7391418757181
060611,2961,191633.84666204453,0.7812328938896774,130.0842497789416,22.762171477575258
060612,4736,326551.0211274624,0.7784438554851992,105.0367631900385,45.08897509942646
060613,4511,333458.02799654007,0.7984454664441969,230.34992080304966,19.58324962419643
060614,5997,532605.274368763,0.8023451561030893,155.41255567810308,38.58761587076166
060615,1100,91117.67269659042,0.7950111826983365,129.80567266764334,8.474205921773995
060701,60424,4938944.709799347,0.7964465279192794,455.1219390393183,132.76441941591378
060702,2728,252181.3881946968,0.8105248168678927,106.13205023076836,25.703828335251885
060703,20316,1605014.085337163,0.8078060983690274,229.7828536168136,88.41390765334913
060801,54785,4931645.831887087,0.7814167636833651,558.3728695639879,98.11544039161414
060802,14497,1226452.6109926766,0.7822571636117919,870.2626179360146,16.65818995463951
060803,7490,507716.6698818207,0.7828485579850358,464.2690520366931,16.132886668069432
060804,9661,745640.415432241,0.7911599832111209,604.7160760663038,15.976092553790027
060805,4487,330265.4007501602,0.7818324269790385,85.19078579205124,52.670015404631485
060806,3890,270105.0403726101,0.7783899741338274,65.57493270888615,59.32144859788565
060807,5191,382085.4510644005,0.784312849087514,815.8966181045971,6.362325673146152
060808,4955,415777.8215469498,0.7912550155257602,222.0383861855065,22.31596115034021
060809,3423,271109.89348602295,0.8105436166649912,367.5579724819296,9.312816633757784
060810,2500,208975.56170129776,0.8114730001449585,257.23265191954044,9.718828388792463
060811,12343,926185.3038666248,0.7836774529248324,506.28069442670034,24.379756399712033
060812,9972,727208.9648463726,0.7915976933934724,312.2772071659032,31.933166338016424
060901,25687,1912816.999405732,0.7764500603575786,357.68621965592956,71.81434058239424
060902,10254,756811.2491250038,0.7866569826285323,357.3222613475367,28.696784693262686
060903,15386,1099261.656333998,0.7758553489765698,911.5616738957648,16.878726300815668
060904,18670,1313097.9202883244,0.7815619499241533,406.2991418394298,45.95136459180221
060905,8717,584566.4129753113,0.7865114490264078,635.586776903696,13.714885703672842
060906,17257,1143905.1239094734,0.7877223503377558,1365.7260331627224,12.635769972134577
060907,11495,805221.8831419548,0.784115032638452,775.9854121142647,14.813422804792816
061001,14682,1339416.188537836,0.7936774694477889,243.6211424710311,60.265705394374095
061002,3191,263678.7500166893,0.7916612655008448,68.58336700989081,46.52731615728063
061003,4350,330467.80640792847,0.7851011495343571,62.58790681200683,69.50224446818372
061004,6659,594581.5236595818,0.8021799818695012,221.86648913896795,30.013545650100763
061005,2856,261119.74343538284,0.7966840677902478,68.17125971451965,41.89448767647911
061006,3940,308021.25556747057,0.8007314969742964,108.2254919772111,36.40547091095359
061007,13362,1073991.445152769,0.8124072441100503,585.362622726258,22.826875993154545
061101,12444,1064552.9142901897,0.7932480070338837,356.360934448325,34.919652512597374
061102,1333,106089.58901309967,0.7807795207749071,84.80011453564421,15.71931839124695
061103,3599,339171.58943271637,0.816162517051559,340.47663360018026,10.57047575319452
061104,3496,296099.5385670662,0.80637691672934,202.921502177818,17.22833688140398
061105,1214,99963.48128843307,0.8035910209085443,70.6096765668247,17.193110902456485
061106,1715,168145.60164489137,0.7767328281096745,55.212465503522445,31.061826063365825
061107,4208,423514.0648404278,0.8118969105863979,142.936578342413,29.439630140855115
061108,1593,107758.79713106155,0.7733061515678794,360.3601526188232,4.420577548386771
061109,3210,286170.1572108269,0.7905569781024137,155.63373743226015,20.625348031606308
061110,2673,204580.20531320572,0.7905441830767437,309.51551015264477,8.636077716046437
061111,3507,331479.71387021214,0.8032447959678548,134.84137641832177,26.00833730086043
061112,3823,315644.0959391594,0.7984497513628867,161.7672070994482,23.632725498251126
061113,2231,198408.19382619858,0.7984793365188695,170.73858342198744,13.066759459319114
061201,13100,1030790.3024877182,0.7876303052856722,200.86040168387441,65.21942548246781
061202,4388,317028.6739106178,0.7898350271074579,167.05781533889777,26.26635569906377
061203,726,59420.16614604187,0.7901502764750447,42.971183155461446,16.895043298516406
061204,4447,333477.42127609253,0.7998643128931429,256.55388846183814,17.333590329352898
061301,5498,536500.5906031784,0.8039406510256298,105.13839767928928,52.29297879135384
061302,571,61720.32837867737,0.802082661571937,8.568360149351646,66.64052281266522
061303,7302,548490.2252021839,0.7927519580544723,566.39972506164,12.891955410475067
061304,2724,230158.41735363007,0.8130728337864519,129.2068210157052,21.082478297867073
061305,1951,191252.12742090225,0.8150329059481559,60.15001352086153,32.43557043130746
061306,1852,170985.6649670822,0.8116866622128188,57.96528649192708,31.950156931561633
061307,3955,347054.824450016,0.7906817443602908,158.8060794201289,24.90458812686171
061308,2677,218098.91555166245,0.7890179674929098,31.851280170608316,84.04685732130412
061309,551,41189.29893016815,0.784827041755787,191.08912002991914,2.8834713348082244
061310,1236,126197.90403604507,0.8171209550212503,43.658794442254944,28.310447317430818
061311,2093,202603.90568235703,0.7951814620562051,33.97722926998823,61.60007878714017
070101,89749,12289732.519795509,0.7654045772140201,50.2339761827801,1786.6194719176026
070102,14839,1742356.9489947245,0.7572037670014481,4.5816097423939315,3238.8179775972126
070103,5591,948434.2724289774,0.7722880877081343,1.920233823554745,2911.624579995116
070104,11091,1196803.6715354251,0.7522691191666916,3.2759539947604117,3385.5786795965505
070105,1422,187998.53645776786,0.7646023914029326,0.7963297416892954,1785.6924406508265
070106,152664,12262363.297643438,0.7762964733203821,78.3637805934174,1948.1449062811532
070107,11919,1106452.1835704492,0.7800677490670446,2.8230666754347036,4222.004426503558
080101,58034,3986136.097925439,0.775950049936605,86.05611506308675,674.3739240082583
080102,5050,302516.1224372387,0.8082179400354329,162.18659429034366,31.136975420789565
080103,11123,599617.014588356,0.7840079115972474,29.15205203494732,381.5511850303302
080104,41688,2946174.169695755,0.7917200203272231,95.98289786284484,434.3273742325455
080105,70652,4220164.456894679,0.7800978671147519,68.41016185993756,1032.7705428420468
080106,44414,2685612.124858082,0.7747269981875952,59.25191672112221,749.57912684987
080107,7538,450079.45704041445,0.7903955291613687,24.230531025661993,311.09512177082206
080108,19872,1920728.409803435,0.7729665458820244,5.922719220711183,3355.215612874153
080201,7327,379816.01729459956,0.7749167872968793,141.8246500738071,51.662387294359256
