ubigeo,pct_cultivo,pct_construido,pct_desnudo,pct_agua_visible
120120,0.028698594984402827,0.006214964766691501,0.004514127702451028,0.0005838714502282589
120902,0.18068442966217949,0.017243053616732028,0.007059054879159034,0.0011019531202583128
120202,0.36386600546286607,0.015370748095614705,0.0019902697329143527,0.0
120208,0.28504877708976745,0.01849390502475717,0.0013885174266360632,0.0
120213,0.5817493881184223,0.028746635719533523,0.020093874578654143,0.006213087610140026
120904,0.6445789702258149,0.03165591184813349,0.0014651895519050223,0.0
120134,0.7778692047416376,0.06956813055110421,0.012467831011140792,0.018337511286541593
120132,0.30136224631637465,0.05284312405248005,0.004985074042026795,0.00386286817962337
120117,0.32914340064453584,0.06825915830728835,0.0010042620999836899,0.0009984464205418258
120129,0.30529648104768486,0.09597312731528568,0.014016225447982382,0.021084857280125484
120125,0.4232891291714821,0.36195748695748703,0.01951275848334672,0.046896322631616756
120121,0.4405352409582496,0.13254691660497478,0.014712745688762368,0.015359754595829701
120908,0.5901639160443963,0.07215008266723927,0.02982019525054424,0.06588178108234934
120905,0.6310971771686235,0.16790817500816999,0.02485157214630046,0.015630861294822412
120901,0.6413775523520364,0.1568591388775308,0.0010459097117701832,0.0008430265435911725
120906,0.2604048074601963,0.015760877966758735,0.010275250522330283,0.0015342300251027705
120903,0.10890871222681792,0.01293671686248315,0.0026271636508802252,0.001997034263643785
120136,0.5919491444354822,0.12891619767452395,0.023035242632317213,0.02751219178178749
120116,0.3749266189410219,0.022735624191385116,0.007669447386915905,0.0003419818273866041
120119,0.5129073272830622,0.298263096415517,0.010166687806966125,0.014343900443283058
120107,0.1109461183850306,0.279649770880722,0.028790229082530698,0.0023151933458029094
120133,0.18646293099557718,0.024351419351927063,0.00820284998646087,0.0013307552576947376
120126,0.0648784097283234,0.008924759908673034,0.003374452501806251,0.008737173019680713
120101,0.015618324851680474,0.050676576594111004,0.034619778040411345,0.009124840223000542
120114,0.06715597171838798,0.09178905778425563,0.029902978468357093,0.004519674464894588
120128,0.0158142261181539,0.0035230313098855563,0.06085550508346666,0.0021371687924369377
120127,0.04225747295166345,0.010555017392572336,0.005378714657192587,0.0025987218885129867
120122,0.05601772057765978,0.008200298957297932,0.008365376435858822,0.004509066683684347
120130,0.378804935796015,0.0900722287501221,0.047018639336947804,0.019505900996230306
120215,0.2484602602061335,0.024761332089232337,0.007393100185296299,0.0
